# BUSCO version is: 3.0.2 
# The lineage dataset is: actinopterygii_odb9 (Creation date: 2016-02-13, number of species: 20, number of BUSCOs: 4584)
# To reproduce this run: python /work/jpacheco/busco/scripts/run_BUSCO.py -i /work/jpacheco/pacheco_finalpractical/output/pilon.fasta -o busco_analysis_improved -l /work/jpacheco/pacheco_finalpractical/actinopterygii_odb9/ -m genome -c 20 -sp zebrafish
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090C03BO	Complete	scaffold6116_pilon	375865	388281	1386.1	615
EOG090C03BP	Complete	scaffold4190_pilon	34059	72735	1028.5	566
EOG090C03BQ	Complete	scaffold3608_pilon	288	30674	869.4	582
EOG090C03BS	Complete	scaffold1889_pilon	1727826	1773015	1246.0	573
EOG090C03BX	Complete	scaffold2096_pilon	145556	172696	950.6	548
EOG090C03CE	Complete	scaffold2800_pilon	173861	200457	1351.2	672
EOG090C03CI	Complete	scaffold3371_pilon	289384	307634	729.5	471
EOG090C03CR	Complete	scaffold1977_pilon	698696	717868	1296.3	607
EOG090C03CT	Complete	scaffold2144_pilon	166643	186266	1263.1	596
EOG090C03CU	Complete	scaffold4499_pilon	50352	54638	1076.6	479
EOG090C03DA	Complete	scaffold2948_pilon	75584	83086	1264.7	568
EOG090C03DB	Complete	scaffold3495_pilon	86190	99752	1293.3	611
EOG090C03DJ	Complete	scaffold3426_pilon	112258	119502	1415.5	768
EOG090C03DK	Complete	scaffold6198_pilon	86893	128403	1321.1	629
EOG090C03DN	Complete	scaffold4817_pilon	16486	32399	1266.7	602
EOG090C03DU	Complete	scaffold3306_pilon	329499	336006	1162.1	599
EOG090C03DV	Complete	scaffold2782_pilon	106336	111959	1091.4	562
EOG090C03EB	Complete	scaffold2390_pilon	782975	795315	1376.5	708
EOG090C03EC	Complete	scaffold6358_pilon	20004	85546	1065.3	554
EOG090C03ED	Complete	scaffold2504_pilon	86056	94836	1078.4	618
EOG090C03EH	Complete	scaffold3138_pilon	245409	254353	1324.0	599
EOG090C03EI	Complete	scaffold2816_pilon	674320	681140	1057.8	564
EOG090C03EO	Complete	scaffold3219_pilon	234470	241473	1043.3	584
EOG090C03ER	Complete	scaffold2165_pilon	73916	88083	1235.1	650
EOG090C03EU	Duplicated	scaffold3256_pilon	149509	162275	779.9	568
EOG090C03EU	Duplicated	scaffold3551_pilon	137600	156732	798.1	568
EOG090C03EU	Duplicated	scaffold5759_pilon	27	19342	856.4	466
EOG090C03F1	Complete	scaffold3817_pilon	92584	118550	1151.7	582
EOG090C03F4	Complete	scaffold3253_pilon	30579	37237	947.0	437
EOG090C03FA	Complete	scaffold2092_pilon	760057	782278	1161.4	627
EOG090C03FC	Complete	scaffold3130_pilon	701779	709830	1345.4	631
EOG090C03FD	Complete	scaffold4085_pilon	86491	99388	1131.4	581
EOG090C03FE	Complete	scaffold3003_pilon	593816	617846	576.1	353
EOG090C03FG	Complete	scaffold2921_pilon	586168	589669	1201.2	606
EOG090C03FH	Complete	scaffold3298_pilon	78999	91091	1380.9	711
EOG090C03FJ	Complete	scaffold6354_pilon	555301	565819	819.7	479
EOG090C03FN	Complete	scaffold2182_pilon	840078	897454	1460.3	902
EOG090C03FP	Complete	scaffold2805_pilon	690201	700871	1366.6	633
EOG090C03FS	Complete	scaffold2433_pilon	4972	22345	810.4	480
EOG090C03FY	Complete	scaffold3171_pilon	107039	121328	1710.7	823
EOG090C03FZ	Complete	scaffold3748_pilon	84175	144382	1265.4	643
EOG090C03G6	Complete	scaffold2447_pilon	134956	140004	1130.7	638
EOG090C03GB	Complete	scaffold5748_pilon	48443	70114	1240.3	705
EOG090C03GF	Complete	scaffold4286_pilon	78120	103373	1264.4	625
EOG090C03GY	Complete	scaffold2854_pilon	97661	128344	1012.3	540
EOG090C03H1	Complete	scaffold6268_pilon	110278	152032	1370.2	670
EOG090C03H2	Complete	scaffold5082_pilon	46513	58359	1209.6	632
EOG090C03H4	Complete	scaffold5977_pilon	144638	152427	1647.5	854
EOG090C03H5	Complete	scaffold5953_pilon	615024	621016	853.6	566
EOG090C03H9	Complete	scaffold6344_pilon	122157	160460	1085.6	567
EOG090C03HA	Complete	scaffold3763_pilon	56224	79878	1174.7	553
EOG090C03HC	Complete	scaffold0183_pilon	555683	568393	1164.8	636
EOG090C03HG	Complete	scaffold3012_pilon	487293	503002	844.2	545
EOG090C03HK	Complete	scaffold6191_pilon	280183	282285	1265.3	596
EOG090C03HL	Complete	scaffold2854_pilon	76500	83805	1112.0	518
EOG090C03HM	Complete	scaffold2043_pilon	62401	68458	1131.9	592
EOG090C03HV	Complete	scaffold5966_pilon	411528	417563	1279.5	697
EOG090C03HW	Complete	scaffold6352_pilon	84134	89142	340.0	308
EOG090C03HY	Complete	scaffold4019_pilon	16470	33470	1829.4	1190
EOG090C03I4	Complete	scaffold3383_pilon	45395	51560	1166.0	574
EOG090C03I9	Missing
EOG090C03IA	Complete	scaffold0761_pilon	40853	47164	1102.5	572
EOG090C03IB	Complete	scaffold3653_pilon	150556	167729	1008.5	576
EOG090C03IC	Complete	scaffold3198_pilon	243946	257554	1246.5	597
EOG090C03ID	Complete	scaffold4363_pilon	1449	28171	1317.7	695
EOG090C03IF	Complete	scaffold4338_pilon	176653	184638	1343.0	636
EOG090C03IO	Complete	scaffold2127_pilon	219709	244255	1249.5	620
EOG090C03IP	Complete	scaffold2856_pilon	49373	55499	861.5	474
EOG090C03IV	Complete	scaffold3826_pilon	52463	73279	1491.8	1096
EOG090C03J3	Complete	scaffold5967_pilon	323293	344283	1384.6	750
EOG090C03J7	Complete	scaffold2919_pilon	532149	537936	1139.8	554
EOG090C03JK	Complete	scaffold2955_pilon	62404	78161	796.8	489
EOG090C03JN	Complete	scaffold4059_pilon	98612	105820	863.9	635
EOG090C03JO	Complete	scaffold3898_pilon	144756	162488	1229.9	567
EOG090C03JW	Complete	scaffold6004_pilon	44373	56854	1464.5	712
EOG090C03JX	Complete	scaffold4300_pilon	70332	84140	1555.5	843
EOG090C03K4	Complete	scaffold1996_pilon	666368	677224	1215.8	533
EOG090C03KD	Complete	scaffold2908_pilon	683612	755974	895.9	588
EOG090C03KR	Complete	scaffold4322_pilon	36226	70416	1006.4	897
EOG090C03L0	Complete	scaffold1902_pilon	630561	634361	1299.8	692
EOG090C03L5	Complete	scaffold2974_pilon	40118	47217	1198.7	612
EOG090C03LC	Duplicated	scaffold2375_pilon	808635	813428	943.7	525
EOG090C03LC	Duplicated	scaffold5967_pilon	18616	31435	1020.8	533
EOG090C03LG	Complete	scaffold3854_pilon	43501	66784	904.1	472
EOG090C03LH	Complete	scaffold3680_pilon	104643	121268	1219.8	754
EOG090C03LR	Complete	scaffold6119_pilon	62482	103624	1183.4	567
EOG090C03LS	Complete	scaffold3410_pilon	328462	369348	1193.0	640
EOG090C03LW	Complete	scaffold3646_pilon	127234	143910	622.1	423
EOG090C03LX	Complete	scaffold3248_pilon	38686	54590	1138.9	615
EOG090C03LY	Complete	scaffold2262_pilon	349642	361187	1360.0	610
EOG090C03M2	Complete	scaffold4374_pilon	28218	32365	883.4	526
EOG090C03M5	Complete	scaffold2975_pilon	448978	453203	1038.7	560
EOG090C03MA	Complete	scaffold3985_pilon	131502	137421	1412.1	832
EOG090C03MB	Complete	scaffold1941_pilon	704347	711881	1176.1	658
EOG090C03MF	Complete	scaffold6004_pilon	84109	95747	1338.8	909
EOG090C03MH	Complete	scaffold3288_pilon	303626	311475	824.2	601
EOG090C03MK	Complete	scaffold6345_pilon	373966	410086	1218.7	606
EOG090C03ML	Complete	scaffold3570_pilon	75564	81872	1351.3	935
EOG090C03MP	Complete	scaffold6290_pilon	189387	196864	1174.8	560
EOG090C03MQ	Complete	scaffold6353_pilon	2764364	2776009	1051.5	559
EOG090C03MR	Complete	scaffold3894_pilon	54189	75598	1116.0	566
EOG090C03MS	Complete	scaffold4256_pilon	168567	208278	1285.3	606
EOG090C03MY	Complete	scaffold5947_pilon	84585	89479	1202.9	594
EOG090C03MZ	Complete	scaffold3045_pilon	65576	75561	1395.8	758
EOG090C03N0	Complete	scaffold2014_pilon	337911	347151	1088.4	597
EOG090C03N3	Missing
EOG090C03NA	Complete	scaffold2256_pilon	422336	440520	1208.4	565
EOG090C03NB	Complete	scaffold3298_pilon	132397	193777	1401.9	763
EOG090C03NR	Complete	scaffold3137_pilon	326932	425626	1005.5	500
EOG090C03NS	Complete	scaffold2349_pilon	21320	25792	898.4	496
EOG090C03NT	Complete	scaffold0074_pilon	260309	277939	369.7	191
EOG090C03NV	Complete	scaffold3710_pilon	37383	46630	1347.4	814
EOG090C03NX	Complete	scaffold3513_pilon	57300	89901	1406.0	676
EOG090C03NZ	Complete	scaffold3693_pilon	26865	41549	847.8	440
EOG090C03O0	Complete	scaffold5992_pilon	147479	176927	1032.7	563
EOG090C03O3	Complete	scaffold2784_pilon	859727	882988	1263.7	631
EOG090C03O5	Complete	scaffold2417_pilon	450862	456767	1084.8	570
EOG090C03O6	Complete	scaffold6367_pilon	271898	280153	952.5	552
EOG090C03O8	Complete	scaffold3356_pilon	339156	352771	1252.2	612
EOG090C03O9	Complete	scaffold6354_pilon	911685	944512	1318.0	643
EOG090C03OC	Complete	scaffold2383_pilon	975431	977329	893.1	417
EOG090C03OF	Complete	scaffold1956_pilon	467667	469995	534.9	314
EOG090C03OG	Complete	scaffold3469_pilon	122920	132776	1164.3	573
EOG090C03OI	Complete	scaffold6115_pilon	203381	210245	1427.5	682
EOG090C03OK	Complete	scaffold6120_pilon	445960	475136	1030.5	549
EOG090C03ON	Complete	scaffold1808_pilon	5199	19633	1199.3	582
EOG090C03OP	Complete	scaffold3019_pilon	254864	264703	1105.5	503
EOG090C03OT	Complete	scaffold2114_pilon	229878	238829	1080.3	579
EOG090C03OU	Complete	scaffold3013_pilon	302312	331898	1334.7	754
EOG090C03P0	Complete	scaffold5798_pilon	79493	89088	1161.6	603
EOG090C03P1	Complete	scaffold1889_pilon	1620104	1638664	560.8	271
EOG090C03P2	Complete	scaffold6273_pilon	22050	40699	1027.2	568
EOG090C03P6	Complete	scaffold6267_pilon	638674	669551	1061.3	559
EOG090C03P8	Complete	scaffold6234_pilon	241071	276901	1031.8	574
EOG090C03PA	Complete	scaffold2884_pilon	462921	490198	1046.8	634
EOG090C03PE	Complete	scaffold1974_pilon	253378	296561	1223.4	638
EOG090C03PM	Complete	scaffold2160_pilon	214986	231182	1097.0	565
EOG090C03PO	Complete	scaffold2021_pilon	50640	56657	1247.1	584
EOG090C03PP	Complete	scaffold2954_pilon	42681	65568	1223.6	574
EOG090C03PU	Complete	scaffold3221_pilon	8545	30744	1150.3	682
EOG090C03PW	Missing
EOG090C03PX	Missing
EOG090C03PY	Complete	scaffold2171_pilon	98278	107251	1016.8	588
EOG090C03Q0	Complete	scaffold1959_pilon	250405	276846	1363.4	657
EOG090C03Q4	Complete	scaffold6311_pilon	1052425	1068081	1739.3	1341
EOG090C03QD	Complete	scaffold2002_pilon	131209	141124	1170.4	546
EOG090C03QE	Complete	scaffold2213_pilon	340476	346697	819.2	498
EOG090C03QJ	Missing
EOG090C03QN	Complete	scaffold3577_pilon	199466	206489	718.0	484
EOG090C03QP	Complete	scaffold6234_pilon	463880	494939	1313.4	640
EOG090C03QR	Complete	scaffold3300_pilon	237436	248278	1042.9	559
EOG090C03QT	Complete	scaffold6194_pilon	292469	317326	1234.2	596
EOG090C03QV	Complete	scaffold5692_pilon	406739	421625	909.4	478
EOG090C03QX	Complete	scaffold2908_pilon	368825	405254	1419.8	617
EOG090C03QZ	Complete	scaffold3092_pilon	112592	117988	984.1	498
EOG090C03R0	Complete	scaffold6322_pilon	479821	482763	807.5	374
EOG090C03R4	Complete	scaffold2882_pilon	702083	727063	1145.2	597
EOG090C03R9	Complete	scaffold6367_pilon	295024	360851	806.7	790
EOG090C03RC	Complete	scaffold4423_pilon	33304	61720	1261.1	892
EOG090C03RD	Complete	scaffold1927_pilon	503920	531322	1607.4	876
EOG090C03RG	Complete	scaffold4255_pilon	25867	38167	1111.4	520
EOG090C03RI	Complete	scaffold5677_pilon	107785	126302	1272.7	707
EOG090C03RL	Complete	scaffold2191_pilon	27433	38554	392.2	254
EOG090C03RN	Complete	scaffold3074_pilon	154222	162496	1275.8	560
EOG090C03RR	Complete	scaffold5703_pilon	12493	31620	1257.5	625
EOG090C03RZ	Complete	scaffold4328_pilon	191740	215498	906.8	458
EOG090C03S1	Complete	scaffold2006_pilon	298125	316586	955.6	607
EOG090C03S3	Complete	scaffold3297_pilon	173288	180442	1348.1	640
EOG090C03S5	Complete	scaffold4511_pilon	251540	256160	844.0	503
EOG090C03SB	Complete	scaffold4140_pilon	22906	51457	1088.3	597
EOG090C03SD	Complete	scaffold3257_pilon	631337	639728	1252.4	609
EOG090C03SE	Complete	scaffold2424_pilon	80971	89154	1161.4	534
EOG090C03SI	Complete	scaffold2459_pilon	59819	83889	1291.6	628
EOG090C03SJ	Complete	scaffold2215_pilon	2162	35899	876.5	487
EOG090C03SL	Complete	scaffold6297_pilon	26439	40448	1158.7	538
EOG090C03SO	Complete	scaffold3036_pilon	175499	190986	866.3	650
EOG090C03SR	Complete	scaffold2337_pilon	10922	26667	1188.8	568
EOG090C03SU	Complete	scaffold4777_pilon	33964	63899	1178.4	561
EOG090C03SY	Complete	scaffold3022_pilon	115649	153568	1014.0	817
EOG090C03T3	Complete	scaffold2849_pilon	86234	100086	1333.4	627
EOG090C03T7	Complete	scaffold2011_pilon	470326	480803	990.3	543
EOG090C03TA	Complete	scaffold3354_pilon	493168	495748	886.0	541
EOG090C03TB	Complete	scaffold3652_pilon	190285	213216	707.7	534
EOG090C03TD	Complete	scaffold3660_pilon	522757	528970	1047.1	543
EOG090C03TE	Complete	scaffold2385_pilon	338475	361477	1176.9	565
EOG090C03TK	Complete	scaffold2449_pilon	573970	581811	1033.6	487
EOG090C03TL	Complete	scaffold4252_pilon	63098	91607	1024.1	540
EOG090C03TM	Complete	scaffold1962_pilon	40318	55221	737.6	558
EOG090C03TQ	Duplicated	scaffold1889_pilon	1047105	1118406	680.6	526
EOG090C03TQ	Duplicated	scaffold1996_pilon	478985	510868	679.2	492
EOG090C03TR	Complete	scaffold3439_pilon	70405	77994	1123.0	564
EOG090C03TW	Complete	scaffold2789_pilon	65089	91967	1144.7	586
EOG090C03TZ	Complete	scaffold6400_pilon	195211	207622	1738.0	943
EOG090C03U0	Complete	scaffold3264_pilon	468112	484080	1348.9	692
EOG090C03U1	Complete	scaffold3046_pilon	65209	75514	923.9	509
EOG090C03U5	Complete	scaffold3338_pilon	247244	259438	1212.8	570
EOG090C03UE	Complete	scaffold2954_pilon	225243	248385	1516.6	789
EOG090C03UH	Complete	scaffold3256_pilon	134678	139412	809.5	460
EOG090C03UK	Complete	scaffold6233_pilon	330253	335185	799.2	486
EOG090C03V3	Complete	scaffold0205_pilon	182143	186561	1119.6	540
EOG090C03V6	Complete	scaffold3056_pilon	406133	434486	1252.0	556
EOG090C03V7	Complete	scaffold2415_pilon	306221	307753	565.5	394
EOG090C03VB	Complete	scaffold4023_pilon	71957	85820	1049.2	718
EOG090C03VD	Complete	scaffold3129_pilon	52891	63511	1176.4	583
EOG090C03VE	Complete	scaffold3167_pilon	256556	261281	855.6	520
EOG090C03VG	Complete	scaffold5841_pilon	26804	50000	1187.1	635
EOG090C03VH	Duplicated	scaffold1404_pilon	22320	26792	1115.5	580
EOG090C03VH	Duplicated	scaffold3387_pilon	123699	128015	1246.0	612
EOG090C03VI	Complete	scaffold3218_pilon	536558	549511	1097.8	612
EOG090C03VK	Complete	scaffold4428_pilon	39368	50635	1366.7	776
EOG090C03VL	Missing
EOG090C03VP	Complete	scaffold2938_pilon	485403	513730	2613.7	1234
EOG090C03VQ	Complete	scaffold6115_pilon	152609	176805	1126.3	521
EOG090C03VT	Complete	scaffold5948_pilon	919240	926129	1138.1	947
EOG090C03VU	Complete	scaffold2853_pilon	211325	219422	1232.9	583
EOG090C03VV	Complete	scaffold3138_pilon	342011	349658	1199.7	601
EOG090C03VY	Complete	scaffold2899_pilon	704768	711615	1028.9	540
EOG090C03VZ	Complete	scaffold1655_pilon	22000	31047	1329.1	649
EOG090C03W3	Complete	scaffold5842_pilon	9156	36012	738.9	338
EOG090C03W4	Complete	scaffold3718_pilon	198079	232974	1178.4	830
EOG090C03W5	Complete	scaffold5858_pilon	83776	96198	1196.3	582
EOG090C03WB	Complete	scaffold0580_pilon	556430	566533	1048.1	559
EOG090C03WC	Complete	scaffold2447_pilon	108170	115554	1042.1	528
EOG090C03WJ	Complete	scaffold5154_pilon	3055	21948	1000.9	573
EOG090C03WK	Complete	scaffold2114_pilon	78937	91191	1138.6	551
EOG090C03WM	Complete	scaffold1977_pilon	411324	440851	1142.1	692
EOG090C03WO	Complete	scaffold2256_pilon	505530	529810	1095.5	555
EOG090C03WP	Complete	scaffold3420_pilon	52419	69727	1078.6	520
EOG090C03WQ	Complete	scaffold6230_pilon	303736	307075	1163.8	564
EOG090C03WV	Complete	scaffold0331_pilon	35430	50782	1268.1	622
EOG090C03WY	Complete	scaffold1655_pilon	99305	113901	1182.5	639
EOG090C03X0	Complete	scaffold1884_pilon	550166	555880	1212.8	556
EOG090C03X2	Complete	scaffold3255_pilon	170702	178481	1232.5	590
EOG090C03X3	Missing
EOG090C03X5	Complete	scaffold3532_pilon	47036	77812	1253.9	660
EOG090C03X6	Complete	scaffold0101_pilon	924321	974614	1167.2	551
EOG090C03X7	Complete	scaffold6305_pilon	316485	337849	1254.9	773
EOG090C03XA	Complete	scaffold2001_pilon	59214	70178	1217.4	573
EOG090C03XX	Complete	scaffold2959_pilon	376790	391085	1180.8	570
EOG090C03XZ	Complete	scaffold3354_pilon	205012	262277	1216.7	567
EOG090C03Y0	Complete	scaffold2055_pilon	386472	407261	1165.0	616
EOG090C03Y1	Complete	scaffold2934_pilon	489116	520912	1200.1	580
EOG090C03YB	Complete	scaffold3167_pilon	334673	342629	1193.4	708
EOG090C03YJ	Complete	scaffold3257_pilon	482024	500336	1264.8	610
EOG090C03YN	Complete	scaffold5767_pilon	549029	561796	854.5	535
EOG090C03YX	Complete	scaffold0019_pilon	480922	493422	1098.0	552
EOG090C03Z6	Complete	scaffold6277_pilon	359912	379210	586.6	528
EOG090C03ZB	Complete	scaffold6274_pilon	601016	610334	960.8	453
EOG090C03ZE	Complete	scaffold0347_pilon	43732	67492	1175.0	623
EOG090C03ZG	Complete	scaffold5101_pilon	40548	47749	1212.7	538
EOG090C03ZH	Complete	scaffold1950_pilon	34640	64729	1232.6	623
EOG090C03ZK	Complete	scaffold2008_pilon	53835	61955	1186.4	544
EOG090C03ZN	Complete	scaffold6295_pilon	69570	79864	1328.2	618
EOG090C03ZT	Complete	scaffold2426_pilon	45234	48395	1167.5	564
EOG090C03ZU	Complete	scaffold2008_pilon	38382	52246	1176.6	514
EOG090C03ZX	Complete	scaffold3306_pilon	102751	120025	1099.1	518
EOG090C03ZZ	Complete	scaffold3273_pilon	176734	205630	827.3	421
EOG090C0402	Complete	scaffold0332_pilon	671162	679482	1226.3	559
EOG090C0403	Complete	scaffold2869_pilon	915484	924710	1049.0	520
EOG090C0405	Complete	scaffold3365_pilon	21476	30289	978.1	545
EOG090C0406	Complete	scaffold2464_pilon	70635	81597	1172.1	583
EOG090C0408	Complete	scaffold4788_pilon	3358	20512	1265.4	701
EOG090C040C	Complete	scaffold5992_pilon	152863	158027	1001.6	624
EOG090C040D	Complete	scaffold6266_pilon	108238	121361	1304.1	594
EOG090C040I	Complete	scaffold2975_pilon	413295	422680	874.0	463
EOG090C040K	Complete	scaffold2062_pilon	38098	61667	1251.6	605
EOG090C040M	Complete	scaffold3536_pilon	28215	37898	700.4	496
EOG090C040Y	Complete	scaffold1920_pilon	287821	332436	1409.9	739
EOG090C040Z	Complete	scaffold3795_pilon	24198	40681	1211.7	622
EOG090C0414	Complete	scaffold2933_pilon	266363	268315	1250.1	573
EOG090C0418	Complete	scaffold3691_pilon	120174	149295	1002.6	497
EOG090C041B	Complete	scaffold5014_pilon	11757	17830	889.7	495
EOG090C041F	Complete	scaffold5792_pilon	139248	143256	489.7	274
EOG090C041G	Complete	scaffold3147_pilon	245924	253984	1100.5	609
EOG090C041J	Complete	scaffold3082_pilon	145	26027	1107.1	537
EOG090C041Q	Complete	scaffold0074_pilon	163896	173361	745.9	345
EOG090C041X	Complete	scaffold1971_pilon	193257	225669	1162.3	591
EOG090C041Y	Complete	scaffold2120_pilon	34607	44032	1331.1	657
EOG090C0427	Complete	scaffold3517_pilon	17575	50488	1084.4	538
EOG090C0428	Complete	scaffold4603_pilon	101126	112036	874.4	488
EOG090C042A	Complete	scaffold2938_pilon	684897	687033	1044.1	551
EOG090C042D	Complete	scaffold4212_pilon	115294	124988	1143.7	518
EOG090C042G	Complete	scaffold2054_pilon	118675	188558	887.4	502
EOG090C042H	Complete	scaffold1891_pilon	26581	31753	1192.9	534
EOG090C042K	Complete	scaffold3153_pilon	139620	147128	1114.6	531
EOG090C042L	Complete	scaffold2012_pilon	362685	377799	1098.3	533
EOG090C042P	Complete	scaffold2997_pilon	328782	341036	1153.1	575
EOG090C042R	Complete	scaffold6364_pilon	456082	464558	1292.4	616
EOG090C042U	Complete	scaffold1924_pilon	242283	261861	1135.1	555
EOG090C042X	Complete	scaffold3156_pilon	371529	376051	1142.6	527
EOG090C0432	Complete	scaffold3009_pilon	393278	401899	1072.7	567
EOG090C0434	Complete	scaffold1959_pilon	441506	512390	817.5	479
EOG090C0436	Complete	scaffold1916_pilon	266796	293892	1170.2	551
EOG090C043A	Complete	scaffold6353_pilon	2878012	2882926	1261.8	601
EOG090C043C	Complete	scaffold2165_pilon	403448	419064	1042.8	525
EOG090C043F	Complete	scaffold4349_pilon	116582	118585	1087.6	569
EOG090C043L	Complete	scaffold2390_pilon	847317	856135	1104.8	554
EOG090C043P	Complete	scaffold0032_pilon	89319	97494	974.5	542
EOG090C043Q	Complete	scaffold6180_pilon	165987	179426	1058.7	491
EOG090C043T	Complete	scaffold6236_pilon	66029	70044	793.7	491
EOG090C043W	Duplicated	scaffold1896_pilon	686151	718619	861.4	580
EOG090C043W	Duplicated	scaffold2193_pilon	1	13148	754.2	370
EOG090C0446	Complete	scaffold5796_pilon	224627	258600	819.8	528
EOG090C0447	Complete	scaffold2527_pilon	14649	31345	1084.8	512
EOG090C044A	Complete	scaffold4151_pilon	147567	166805	730.9	414
EOG090C044B	Complete	scaffold6355_pilon	368606	391722	1439.7	669
EOG090C044D	Complete	scaffold2785_pilon	1261726	1273959	1004.0	540
EOG090C044F	Complete	scaffold3318_pilon	507837	556280	1175.6	570
EOG090C044H	Complete	scaffold3257_pilon	465256	474180	975.4	524
EOG090C044M	Complete	scaffold5948_pilon	863283	871581	1030.9	513
EOG090C044P	Complete	scaffold1901_pilon	112476	120433	875.7	535
EOG090C044Q	Complete	scaffold2985_pilon	23174	27356	1049.9	504
EOG090C044S	Complete	scaffold2856_pilon	25956	31964	1242.9	545
EOG090C044T	Complete	scaffold0110_pilon	28363	34060	863.8	382
EOG090C044V	Complete	scaffold2974_pilon	550779	557770	1108.0	540
EOG090C044Z	Complete	scaffold2881_pilon	77493	85534	1344.2	572
EOG090C0450	Duplicated	scaffold0503_pilon	116855	132493	484.3	518
EOG090C0450	Duplicated	scaffold2618_pilon	2439	4355	480.5	517
EOG090C0450	Duplicated	scaffold3723_pilon	176059	177978	476.8	496
EOG090C0452	Complete	scaffold3038_pilon	153314	171999	973.5	569
EOG090C0457	Complete	scaffold2398_pilon	402085	414330	1156.4	604
EOG090C045C	Complete	scaffold2114_pilon	269036	280198	1109.4	588
EOG090C045G	Complete	scaffold1399_pilon	3245	11999	977.3	522
EOG090C045Q	Complete	scaffold0284_pilon	52434	73608	1027.5	495
EOG090C045Y	Complete	scaffold3040_pilon	211792	217664	1210.6	599
EOG090C0461	Complete	scaffold2040_pilon	256697	284504	974.7	457
EOG090C0468	Complete	scaffold2385_pilon	432169	448740	1182.5	579
EOG090C046F	Complete	scaffold2275_pilon	17880	32332	1098.0	539
EOG090C046I	Complete	scaffold2388_pilon	416345	420028	1115.5	541
EOG090C046V	Complete	scaffold2921_pilon	591080	617722	877.6	446
EOG090C046Z	Complete	scaffold5792_pilon	155500	165657	935.4	453
EOG090C0472	Complete	scaffold6128_pilon	1627663	1645379	1172.7	608
EOG090C0476	Complete	scaffold3036_pilon	140702	155614	982.2	546
EOG090C047G	Complete	scaffold3255_pilon	370095	378419	1490.3	758
EOG090C047M	Complete	scaffold2376_pilon	981146	993827	885.5	458
EOG090C047U	Complete	scaffold3255_pilon	215950	226185	1173.9	550
EOG090C047Y	Complete	scaffold2955_pilon	401191	413339	1100.2	549
EOG090C0488	Complete	scaffold2413_pilon	1	26911	627.6	427
EOG090C048B	Complete	scaffold2988_pilon	311512	316551	957.5	464
EOG090C048I	Complete	scaffold2450_pilon	231317	236854	1207.6	543
EOG090C048M	Complete	scaffold2899_pilon	269487	280801	1274.2	545
EOG090C048O	Complete	scaffold6284_pilon	624127	656581	812.5	421
EOG090C048S	Complete	scaffold3874_pilon	149282	171620	688.8	412
EOG090C048V	Complete	scaffold3658_pilon	52725	149438	839.3	429
EOG090C0490	Complete	scaffold6267_pilon	134880	157368	1216.7	561
EOG090C049C	Complete	scaffold5692_pilon	9527	20001	771.9	559
EOG090C049D	Complete	scaffold5959_pilon	23138	36876	1038.5	502
EOG090C049F	Complete	scaffold2858_pilon	286321	303571	1042.4	500
EOG090C049V	Complete	scaffold2974_pilon	264897	274935	1401.1	682
EOG090C04A3	Complete	scaffold2973_pilon	59886	90664	821.3	446
EOG090C04A5	Duplicated	scaffold2031_pilon	100011	114682	1198.2	536
EOG090C04A5	Duplicated	scaffold5747_pilon	65352	77461	1136.0	525
EOG090C04AA	Complete	scaffold2983_pilon	315225	326748	960.6	555
EOG090C04AC	Complete	scaffold2970_pilon	502086	545940	1058.9	496
EOG090C04AG	Complete	scaffold6367_pilon	172015	192726	1178.3	581
EOG090C04AJ	Complete	scaffold3838_pilon	77941	97379	1013.9	551
EOG090C04AS	Complete	scaffold3255_pilon	400964	412286	975.0	736
EOG090C04AT	Complete	scaffold0404_pilon	377603	399842	1165.1	607
EOG090C04AZ	Complete	scaffold5967_pilon	467917	485832	859.5	617
EOG090C04B1	Complete	scaffold4499_pilon	37978	41967	514.1	260
EOG090C04B3	Complete	scaffold2130_pilon	250569	258706	902.9	496
EOG090C04BM	Complete	scaffold3222_pilon	329801	340051	906.2	477
EOG090C04BP	Complete	scaffold3086_pilon	24459	31260	916.7	466
EOG090C04BQ	Complete	scaffold3141_pilon	96727	110661	1110.5	520
EOG090C04BS	Complete	scaffold1948_pilon	337480	365589	701.7	522
EOG090C04BT	Complete	scaffold2967_pilon	90185	104127	1223.8	713
EOG090C04BU	Complete	scaffold2842_pilon	748915	758510	1213.9	621
EOG090C04C3	Complete	scaffold3672_pilon	20744	80336	804.6	458
EOG090C04C6	Complete	scaffold3231_pilon	272698	286820	1193.0	538
EOG090C04C9	Complete	scaffold6162_pilon	137555	150347	1113.8	553
EOG090C04CA	Complete	scaffold3504_pilon	286648	297953	1203.9	592
EOG090C04CB	Complete	scaffold3673_pilon	128686	148161	891.6	481
EOG090C04CD	Duplicated	scaffold3181_pilon	272685	307451	1006.4	549
EOG090C04CD	Duplicated	scaffold3826_pilon	183443	233954	1111.3	552
EOG090C04CG	Complete	scaffold2823_pilon	975376	997832	881.1	584
EOG090C04CH	Complete	scaffold0183_pilon	288224	294048	1072.5	503
EOG090C04CL	Complete	scaffold2948_pilon	89978	101287	978.9	634
EOG090C04CM	Complete	scaffold3703_pilon	276189	279048	610.7	381
EOG090C04CN	Complete	scaffold3009_pilon	571292	584025	972.2	499
